Date,Open,High,Low,Close,Adj.Close,Volume,Company
05/30/2023,335.230011,335.73999,330.519989,331.209991,329.231964,29503100,Microsoft
05/31/2023,332.290009,335.940002,327.329987,328.390015,326.428802,45950600,Microsoft
06/01/2023,325.929993,333.529999,324.720001,332.579987,330.59375,26773900,Microsoft
06/02/2023,334.25,337.5,332.549988,335.399994,333.396881,25864000,Microsoft
06/05/2023,335.220001,338.559998,334.660004,335.940002,333.933716,21307100,Microsoft
06/06/2023,335.329987,335.369995,332.170013,333.679993,331.687195,20396200,Microsoft
06/07/2023,331.649994,334.48999,322.5,323.380005,321.4487,40717100,Microsoft
06/08/2023,323.940002,326.640015,323.350006,325.26001,323.317505,23277700,Microsoft
06/09/2023,324.98999,329.98999,324.410004,326.790009,324.838348,22514900,Microsoft
06/12/2023,328.579987,332.100006,325.160004,331.850006,329.868103,24260300,Microsoft
06/13/2023,334.470001,336.980011,330.390015,334.290009,332.293549,22951300,Microsoft
06/14/2023,334.339996,339.040009,332.809998,337.339996,335.325348,26003800,Microsoft
06/15/2023,337.480011,349.839996,337.200012,348.100006,346.021088,38899100,Microsoft
06/16/2023,351.320007,351.470001,341.950012,342.329987,340.285522,46533600,Microsoft
06/20/2023,339.309998,342.079987,335.859985,338.049988,336.031097,26375400,Microsoft
06/21/2023,336.369995,337.730011,332.070007,333.559998,331.567902,25117800,Microsoft
06/22/2023,334.119995,340.119995,333.339996,339.709991,337.681152,23556800,Microsoft
06/23/2023,334.359985,337.959991,333.450012,335.019989,333.019165,23084700,Microsoft
06/26/2023,333.720001,336.109985,328.48999,328.600006,326.637543,21520600,Microsoft
06/27/2023,331.859985,336.149994,329.299988,334.570007,332.571869,24354100,Microsoft
06/28/2023,334.660004,337.980011,333.809998,335.850006,333.844238,20259500,Microsoft
06/29/2023,334.709991,336.109985,332.619995,335.049988,333.048981,16997000,Microsoft
06/30/2023,337.75,342.730011,337.200012,340.540009,338.506226,26823800,Microsoft
07/03/2023,339.190002,340.899994,336.570007,337.98999,335.971436,12508700,Microsoft
07/05/2023,335.089996,341.649994,334.730011,338.149994,336.130493,18172400,Microsoft
07/06/2023,337.299988,342.98999,335.5,341.269989,339.231873,28161200,Microsoft
07/07/2023,339.320007,341.790009,337,337.220001,335.206055,21185300,Microsoft
07/10/2023,334.600006,335.230011,327.589996,331.829987,329.848206,32791400,Microsoft
07/11/2023,331.059998,332.859985,327,332.470001,330.484436,26698200,Microsoft
07/12/2023,336.600006,341.649994,335.670013,337.200012,335.186188,29995300,Microsoft
07/13/2023,339.559998,343.73999,339.019989,342.660004,340.613586,20567200,Microsoft
07/14/2023,347.589996,351.429993,344.309998,345.23999,343.178131,28302200,Microsoft
07/17/2023,345.679993,346.98999,342.200012,345.730011,343.665222,20363900,Microsoft
07/18/2023,345.829987,366.779999,342.170013,359.48999,357.343048,64872700,Microsoft
07/19/2023,361.75,362.459991,352.440002,355.079987,352.959351,39732900,Microsoft
07/20/2023,353.570007,357.970001,345.369995,346.869995,344.798431,33778400,Microsoft
07/21/2023,349.149994,350.299988,339.829987,343.769989,341.716919,69368900,Microsoft
07/24/2023,345.850006,346.920013,342.309998,345.109985,343.04892,26678100,Microsoft
07/25/2023,347.109985,351.890015,345.070007,350.980011,348.883881,41637700,Microsoft
07/26/2023,341.440002,344.670013,333.109985,337.769989,335.752747,58383700,Microsoft
07/27/2023,340.480011,341.329987,329.049988,330.720001,328.744843,39635300,Microsoft
07/28/2023,333.670013,340.01001,333.170013,338.369995,336.349182,28484900,Microsoft
07/31/2023,336.920013,337.700012,333.359985,335.920013,333.913818,25446000,Microsoft
08/01/2023,335.190002,338.540009,333.700012,336.339996,334.331299,18311900,Microsoft
08/02/2023,333.630005,333.630005,326.359985,327.5,325.544098,27761300,Microsoft
08/03/2023,326,329.880005,325.950012,326.660004,324.709137,18253700,Microsoft
08/04/2023,331.880005,335.140015,327.23999,327.779999,325.822418,23727700,Microsoft
08/07/2023,328.369995,331.109985,327.519989,330.109985,328.138519,17741500,Microsoft
08/08/2023,326.959991,328.75,323,326.049988,324.102753,22327600,Microsoft
08/09/2023,326.470001,327.109985,321.049988,322.230011,320.305603,22373300,Microsoft
08/10/2023,326.019989,328.26001,321.179993,322.929993,321.001404,20113700,Microsoft
08/11/2023,320.26001,322.410004,319.209991,321.01001,319.092865,24342600,Microsoft
08/14/2023,321.390015,324.059998,320.079987,324.040009,322.104767,18836100,Microsoft
08/15/2023,323,325.089996,320.899994,321.859985,319.937775,16966300,Microsoft
08/16/2023,320.799988,324.420013,319.799988,320.399994,319.160797,20698900,Microsoft
08/17/2023,320.540009,321.869995,316.209991,316.880005,315.654449,21257200,Microsoft
08/18/2023,314.48999,318.380005,311.549988,316.480011,315.255981,24744800,Microsoft
08/21/2023,317.929993,322.769989,317.040009,321.880005,320.635101,24040000,Microsoft
08/22/2023,325.5,326.079987,321.459991,322.459991,321.21283,16102000,Microsoft
08/23/2023,323.820007,329.200012,323.459991,327,325.735291,21166400,Microsoft
08/24/2023,332.850006,332.980011,319.959991,319.970001,318.732483,23281400,Microsoft
08/25/2023,321.470001,325.359985,318.799988,322.980011,321.730835,21684100,Microsoft
08/28/2023,325.660004,326.149994,321.720001,323.700012,322.448059,14808500,Microsoft
08/29/2023,321.880005,328.980011,321.880005,328.410004,327.139832,19284600,Microsoft
08/30/2023,328.670013,329.809998,326.450012,328.790009,327.518372,15222100,Microsoft
08/31/2023,329.200012,330.910004,326.779999,327.76001,326.492371,26411000,Microsoft
09/01/2023,331.309998,331.98999,326.779999,328.660004,327.388855,14931200,Microsoft
09/05/2023,329,334.850006,328.660004,333.549988,332.259918,18553900,Microsoft
09/06/2023,333.380005,334.459991,330.179993,332.880005,331.59256,17535800,Microsoft
09/07/2023,331.290009,333.079987,329.029999,329.910004,328.634033,18381000,Microsoft
09/08/2023,330.089996,336.160004,329.459991,334.269989,332.977142,19530100,Microsoft
09/11/2023,337.23999,338.420013,335.429993,337.940002,336.632965,16583300,Microsoft
09/12/2023,335.820007,336.790009,331.480011,331.769989,330.486816,17565500,Microsoft
09/13/2023,331.309998,336.850006,331.170013,336.059998,334.760254,16544400,Microsoft
09/14/2023,339.149994,340.859985,336.570007,338.700012,337.390015,20267000,Microsoft
09/15/2023,336.920013,337.399994,329.649994,330.220001,328.94281,37666900,Microsoft
09/18/2023,327.799988,330.399994,326.359985,329.059998,327.787292,16834200,Microsoft
09/19/2023,326.170013,329.390015,324.51001,328.649994,327.378876,16505900,Microsoft
09/20/2023,329.51001,329.589996,320.51001,320.769989,319.529388,21436500,Microsoft
09/21/2023,319.26001,325.350006,315,319.529999,318.294189,35529500,Microsoft
09/22/2023,321.320007,321.450012,316.149994,317.01001,315.783936,21447900,Microsoft
09/25/2023,316.589996,317.670013,315,317.540009,316.31189,17836000,Microsoft
09/26/2023,315.130005,315.880005,310.019989,312.140015,310.93277,26297600,Microsoft
09/27/2023,312.299988,314.299988,309.690002,312.790009,311.580231,19410100,Microsoft
09/28/2023,310.98999,315.480011,309.450012,313.640015,312.426971,19683600,Microsoft
09/29/2023,317.75,319.470001,314.980011,315.75,314.528809,24140300,Microsoft
10/02/2023,316.279999,321.890015,315.179993,321.799988,320.555389,20570000,Microsoft
10/03/2023,320.829987,321.390015,311.209991,313.390015,312.177917,21033500,Microsoft
10/04/2023,314.029999,320.040009,314,318.959991,317.726379,20720100,Microsoft
10/05/2023,319.089996,319.980011,314.899994,319.359985,318.124817,16965600,Microsoft
10/06/2023,316.549988,329.190002,316.299988,327.26001,325.994293,25645500,Microsoft
10/09/2023,324.75,330.299988,323.179993,329.820007,328.544373,19891200,Microsoft
10/10/2023,330.959991,331.100006,327.670013,328.390015,327.119934,20557100,Microsoft
10/11/2023,331.209991,332.820007,329.140015,332.420013,331.134338,20063200,Microsoft
10/12/2023,330.570007,333.630005,328.720001,331.160004,329.879211,19313100,Microsoft
10/13/2023,332.380005,333.829987,326.359985,327.730011,326.462494,21072400,Microsoft
10/16/2023,331.049988,336.140015,330.600006,332.640015,331.353485,22158000,Microsoft
10/17/2023,329.589996,333.459991,327.410004,332.059998,330.775696,18338500,Microsoft
10/18/2023,332.48999,335.589996,328.299988,330.109985,328.833252,23153600,Microsoft
10/19/2023,332.149994,336.880005,330.910004,331.320007,330.038574,25052100,Microsoft
10/20/2023,331.720001,331.920013,325.450012,326.670013,325.406586,25012600,Microsoft
10/23/2023,325.470001,332.730011,324.390015,329.320007,328.046326,24374700,Microsoft
10/24/2023,331.299988,331.839996,327.600006,330.529999,329.251648,31153600,Microsoft
10/25/2023,345.019989,346.200012,337.619995,340.670013,339.352448,55053800,Microsoft
10/26/2023,340.540009,341.630005,326.940002,327.890015,326.621857,37828500,Microsoft
10/27/2023,330.429993,336.720001,328.399994,329.809998,328.534424,29856500,Microsoft
10/30/2023,333.410004,339.450012,331.829987,337.309998,336.005402,22828100,Microsoft
10/31/2023,338.850006,339,334.690002,338.109985,336.802307,20265300,Microsoft
11/01/2023,339.790009,347.420013,339.649994,346.070007,344.731537,28158800,Microsoft
11/02/2023,347.23999,348.829987,344.769989,348.320007,346.972839,24348100,Microsoft
11/03/2023,349.630005,354.390015,347.329987,352.799988,351.435486,23624000,Microsoft
11/06/2023,353.450012,357.540009,353.350006,356.529999,355.151062,23828300,Microsoft
11/07/2023,359.399994,362.459991,357.630005,360.529999,359.13562,25833900,Microsoft
11/08/2023,361.679993,363.869995,360.549988,363.200012,361.795288,26767800,Microsoft
11/09/2023,362.299988,364.790009,360.359985,360.690002,359.294983,24847300,Microsoft
11/10/2023,361.48999,370.100006,361.070007,369.670013,368.240265,28042100,Microsoft
11/13/2023,368.220001,368.470001,365.899994,366.679993,365.26181,19986500,Microsoft
11/14/2023,371.01001,371.950012,367.350006,370.269989,368.837921,27683900,Microsoft
11/15/2023,371.279999,373.130005,367.109985,369.670013,368.987671,26860100,Microsoft
11/16/2023,370.959991,376.350006,370.179993,376.170013,375.475677,27182300,Microsoft
11/17/2023,373.609985,374.369995,367,369.850006,369.167328,40157000,Microsoft
11/20/2023,371.220001,378.869995,371,377.440002,376.743317,52465100,Microsoft
11/21/2023,375.670013,376.220001,371.119995,373.070007,372.381378,28423100,Microsoft
11/22/2023,378,379.790009,374.970001,377.850006,377.152557,23345300,Microsoft
11/24/2023,377.329987,377.970001,375.140015,377.429993,376.733307,10176600,Microsoft
11/27/2023,376.779999,380.640015,376.200012,378.609985,377.911133,22179200,Microsoft
11/28/2023,378.350006,383,378.160004,382.700012,381.993622,20453100,Microsoft
11/29/2023,383.76001,384.299988,377.440002,378.850006,378.150696,28963400,Microsoft
11/30/2023,378.48999,380.089996,375.470001,378.910004,378.210602,30554400,Microsoft
12/01/2023,376.76001,378.160004,371.309998,374.51001,373.818726,33020400,Microsoft
12/04/2023,369.100006,369.519989,362.899994,369.140015,368.458649,32063300,Microsoft
12/05/2023,366.450012,373.079987,365.619995,372.519989,371.832367,23065000,Microsoft
12/06/2023,373.540009,374.179993,368.029999,368.799988,368.119232,21182100,Microsoft
12/07/2023,368.230011,371.450012,366.320007,370.950012,370.265289,23118900,Microsoft
12/08/2023,369.200012,374.459991,368.230011,374.230011,373.539246,20144800,Microsoft
12/11/2023,368.480011,371.600006,366.100006,371.299988,370.614624,27708800,Microsoft
12/12/2023,370.850006,374.420013,370.459991,374.380005,373.688965,24838300,Microsoft
12/13/2023,376.019989,377.640015,370.769989,374.369995,373.678955,30955500,Microsoft
12/14/2023,373.309998,373.76001,364.130005,365.929993,365.254547,43277500,Microsoft
12/15/2023,366.850006,372.399994,366.279999,370.730011,370.045715,78478200,Microsoft
12/18/2023,369.450012,373,368.679993,372.649994,371.962128,21802900,Microsoft
12/19/2023,371.48999,373.26001,369.839996,373.26001,372.571045,20603700,Microsoft
12/20/2023,375,376.029999,370.529999,370.619995,369.935883,26316700,Microsoft
12/21/2023,372.559998,374.410004,370.040009,373.540009,372.850525,17708000,Microsoft
12/22/2023,373.679993,375.179993,372.709991,374.579987,373.88858,17091100,Microsoft
12/26/2023,375,376.940002,373.5,374.660004,373.968445,12673100,Microsoft
12/27/2023,373.690002,375.059998,372.809998,374.070007,373.379547,14905400,Microsoft
12/28/2023,375.369995,376.459991,374.160004,375.279999,374.58728,14327000,Microsoft
12/29/2023,376,377.160004,373.480011,376.040009,375.345886,18723000,Microsoft
01/02/2024,373.859985,375.899994,366.769989,370.869995,370.185425,25258600,Microsoft
01/03/2024,369.01001,373.26001,368.51001,370.600006,369.915924,23083500,Microsoft
01/04/2024,370.670013,373.100006,367.170013,367.940002,367.260834,20901500,Microsoft
01/05/2024,368.970001,372.059998,366.5,367.75,367.071198,20987000,Microsoft
01/08/2024,369.299988,375.200012,369.01001,374.690002,373.998383,23134000,Microsoft
01/09/2024,372.01001,375.98999,371.190002,375.790009,375.096375,20830000,Microsoft
01/10/2024,376.369995,384.170013,376.320007,382.769989,382.063446,25514200,Microsoft
01/11/2024,386,390.679993,380.380005,384.630005,383.920044,27850800,Microsoft
01/12/2024,385.48999,388.679993,384.649994,388.470001,387.75296,21645700,Microsoft
01/16/2024,393.660004,394.029999,387.619995,390.269989,389.549622,27202300,Microsoft
01/17/2024,387.980011,390.109985,384.809998,389.470001,388.751099,22234100,Microsoft
01/18/2024,391.720001,393.98999,390.119995,393.869995,393.142975,23392100,Microsoft
01/19/2024,395.76001,398.670013,393.5,398.670013,397.934143,29272000,Microsoft
01/22/2024,400.019989,400.619995,393.589996,396.51001,395.778107,27016900,Microsoft
01/23/2024,395.75,399.380005,393.929993,398.899994,398.163696,20525900,Microsoft
01/24/2024,401.540009,405.630005,400.450012,402.559998,401.816925,24867000,Microsoft
01/25/2024,404.320007,407.01001,402.529999,404.869995,404.122681,21021200,Microsoft
01/26/2024,404.369995,406.170013,402.429993,403.929993,403.184418,17803300,Microsoft
01/29/2024,406.059998,409.980011,404.329987,409.720001,408.963715,24510200,Microsoft
01/30/2024,412.26001,413.049988,406.450012,408.589996,407.835815,33477600,Microsoft
01/31/2024,406.959991,415.320007,397.209991,397.579987,396.84613,47871100,Microsoft
02/01/2024,401.829987,408,401.799988,403.779999,403.034698,30657700,Microsoft
02/02/2024,403.809998,412.649994,403.559998,411.220001,410.460968,28245000,Microsoft
02/05/2024,409.899994,411.160004,403.98999,405.649994,404.901245,25352300,Microsoft
02/06/2024,405.880005,407.970001,402.910004,405.48999,404.741516,18382600,Microsoft
02/07/2024,407.440002,414.299988,407.399994,414.049988,413.285706,22340500,Microsoft
02/08/2024,414.049988,415.559998,412.529999,414.109985,413.345612,21225300,Microsoft
02/09/2024,415.25,420.820007,415.089996,420.549988,419.773712,22032800,Microsoft
02/12/2024,420.559998,420.73999,414.75,415.26001,414.4935,21202900,Microsoft
02/13/2024,404.940002,410.070007,403.390015,406.320007,405.570007,27824900,Microsoft
02/14/2024,408.070007,409.839996,404.570007,409.48999,409.48999,20401200,Microsoft
02/15/2024,408.140015,409.130005,404.290009,406.559998,406.559998,21825500,Microsoft
02/16/2024,407.959991,408.290009,403.440002,404.059998,404.059998,22281100,Microsoft
02/20/2024,403.23999,404.48999,398.01001,402.790009,402.790009,24307900,Microsoft
02/21/2024,400.170013,402.290009,397.220001,402.179993,402.179993,18631100,Microsoft
02/22/2024,410.190002,412.829987,408.570007,411.649994,411.649994,27009900,Microsoft
02/23/2024,415.670013,415.859985,408.970001,410.339996,410.339996,16295900,Microsoft
02/26/2024,411.459991,412.160004,407.359985,407.540009,407.540009,16193500,Microsoft
02/27/2024,407.98999,408.320007,403.850006,407.480011,407.480011,14835800,Microsoft
02/28/2024,408.179993,409.299988,405.320007,407.720001,407.720001,13183100,Microsoft
02/29/2024,408.640015,414.200012,405.920013,413.640015,413.640015,31947300,Microsoft
03/01/2024,411.269989,415.869995,410.880005,415.5,415.5,17800300,Microsoft
03/04/2024,413.440002,417.350006,412.320007,414.920013,414.920013,17596000,Microsoft
03/05/2024,413.959991,414.25,400.640015,402.649994,402.649994,26919200,Microsoft
03/06/2024,402.970001,405.160004,398.390015,402.089996,402.089996,22344100,Microsoft
03/07/2024,406.119995,409.779999,402.23999,409.140015,409.140015,18718500,Microsoft
03/08/2024,407.959991,410.420013,404.329987,406.220001,406.220001,17971700,Microsoft
03/11/2024,403.76001,405.679993,401.26001,404.519989,404.519989,16120800,Microsoft
03/12/2019,45,45.6675,44.842499,45.227501,43.540478,129870400,Apple
03/13/2019,45.5625,45.825001,45.23,45.427502,43.733002,124130000,Apple
03/14/2019,45.974998,46.025002,45.639999,45.932499,44.21917,94318000,Apple
03/15/2019,46.212502,46.8325,45.935001,46.529999,44.79438,156171600,Apple
03/18/2019,46.450001,47.0975,46.447498,47.005001,45.251659,104879200,Apple
03/19/2019,47.087502,47.247501,46.48,46.6325,44.893055,126585600,Apple
03/20/2019,46.557499,47.372501,46.182499,47.040001,45.285358,124140800,Apple
03/21/2019,47.505001,49.0825,47.452499,48.772499,46.953228,204136800,Apple
03/22/2019,48.834999,49.422501,47.695,47.762501,45.9809,169630800,Apple
03/25/2019,47.877499,47.994999,46.650002,47.185001,45.42495,175381200,Apple
03/26/2019,47.915001,48.220001,46.145,46.697498,44.955627,199202000,Apple
03/27/2019,47.1875,47.439999,46.637501,47.1175,45.359962,119393600,Apple
03/28/2019,47.237499,47.389999,46.8825,47.18,45.420132,83121600,Apple
03/29/2019,47.4575,47.52,47.134998,47.487499,45.716152,94256000,Apple
04/01/2019,47.91,47.919998,47.095001,47.810001,46.02663,111448000,Apple
04/02/2019,47.772499,48.615002,47.762501,48.505001,46.695709,91062800,Apple
04/03/2019,48.3125,49.125,48.287498,48.837502,47.015812,93087200,Apple
04/04/2019,48.697498,49.092499,48.285,48.922501,47.09763,76457200,Apple
04/05/2019,49.112499,49.275002,48.982498,49.25,47.412922,74106400,Apple
04/08/2019,49.105,50.057499,49.084999,50.025002,48.159019,103526800,Apple
04/09/2019,50.080002,50.712502,49.807499,49.875,48.014595,143072800,Apple
04/10/2019,49.669998,50.185001,49.544998,50.154999,48.284153,86781200,Apple
04/11/2019,50.212502,50.25,49.610001,49.737499,47.882244,83603200,Apple
04/12/2019,49.799999,50.035,49.052502,49.717499,47.862988,111042800,Apple
04/15/2019,49.645,49.962502,49.502499,49.807499,47.949619,70146400,Apple
04/16/2019,49.865002,50.342499,49.639999,49.8125,47.954445,102785600,Apple
04/17/2019,49.884998,50.845001,49.6525,50.782501,48.888252,115627200,Apple
04/18/2019,50.779999,51.037498,50.630001,50.965,49.063946,96783200,Apple
04/22/2019,50.7075,51.235001,50.584999,51.1325,49.225201,77758000,Apple
04/23/2019,51.107498,51.9375,50.974998,51.869999,49.935192,93292000,Apple
04/24/2019,51.84,52.119999,51.762501,51.790001,49.85817,70162400,Apple
04/25/2019,51.7075,51.939999,51.279999,51.32,49.405712,74172800,Apple
04/26/2019,51.224998,51.25,50.529999,51.075001,49.169842,74596400,Apple
04/29/2019,51.099998,51.4925,50.965,51.1525,49.244453,88818800,Apple
04/30/2019,50.764999,50.849998,49.7775,50.1675,48.296192,186139600,Apple
05/01/2019,52.470001,53.827499,52.307499,52.630001,50.666843,259309200,Apple
05/02/2019,52.459999,53.162498,52.032501,52.287498,50.33712,127985200,Apple
05/03/2019,52.7225,52.959999,52.557499,52.9375,50.962868,83569600,Apple
05/06/2019,51.072498,52.209999,50.875,52.119999,50.175861,129772400,Apple
05/07/2019,51.470001,51.855,50.2075,50.715,48.823273,155054800,Apple
05/08/2019,50.474998,51.334999,50.4375,50.724998,48.832897,105358000,Apple
05/09/2019,50.099998,50.419998,49.165001,50.18,48.308231,139634400,Apple
05/10/2019,49.355,49.712502,48.192501,49.294998,47.638992,164834800,Apple
05/13/2019,46.927502,47.369999,45.712502,46.43,44.870247,229722400,Apple
05/14/2019,46.602501,47.424999,46.352501,47.165001,45.580547,146118800,Apple
05/15/2019,46.567501,47.9375,46.505001,47.73,46.126568,106178800,Apple
05/16/2019,47.477501,48.1175,47.209999,47.52,45.923626,132125600,Apple
05/17/2019,46.732498,47.724998,46.689999,47.25,45.662693,131516400,Apple
05/20/2019,45.880001,46.087502,45.07,45.772499,44.234837,154449200,Apple
05/21/2019,46.305,47,46.174999,46.650002,45.082851,113459200,Apple
05/22/2019,46.165001,46.427502,45.637501,45.695,44.159935,118994400,Apple
05/23/2019,44.950001,45.134998,44.452499,44.915001,43.406132,146118800,Apple
05/24/2019,45.049999,45.535,44.654999,44.7425,43.239422,94858800,Apple
05/28/2019,44.73,45.147499,44.477501,44.557499,43.060642,111792800,Apple
05/29/2019,44.105,44.837502,44,44.345001,42.855278,113924800,Apple
05/30/2019,44.487499,44.807499,44.1675,44.575001,43.07756,84873600,Apple
05/31/2019,44.057499,44.497501,43.747501,43.767502,42.29718,108174400,Apple
06/03/2019,43.900002,44.48,42.567501,43.325001,41.869545,161584400,Apple
06/04/2019,43.860001,44.9575,43.630001,44.91,43.401302,123872000,Apple
06/05/2019,46.07,46.247501,45.285,45.634998,44.10194,119093600,Apple
06/06/2019,45.77,46.3675,45.537498,46.305,44.749439,90105200,Apple
06/07/2019,46.627499,47.98,46.442501,47.537498,45.940536,122737600,Apple
06/10/2019,47.952499,48.842499,47.904999,48.145,46.527634,104883600,Apple
06/11/2019,48.715,49,48.400002,48.702499,47.066395,107731600,Apple
06/12/2019,48.487499,48.9925,48.3475,48.547501,46.916611,73012800,Apple
06/13/2019,48.674999,49.197498,48.400002,48.537498,46.906933,86698400,Apple
06/14/2019,47.887501,48.397499,47.575001,48.185001,46.566273,75046000,Apple
06/17/2019,48.224998,48.740002,48.0425,48.4725,46.84412,58676400,Apple
06/18/2019,49.012501,50.072498,48.802502,49.612499,47.945831,106204000,Apple
06/19/2019,49.919998,49.970001,49.327499,49.467499,47.805702,84496800,Apple
06/20/2019,50.092499,50.1525,49.5075,49.865002,48.18985,86056000,Apple
06/21/2019,49.700001,50.212502,49.537498,49.695,48.025555,191202400,Apple
06/24/2019,49.634998,50.040001,49.5425,49.645,47.977238,72881600,Apple
06/25/2019,49.607498,49.814999,48.822498,48.892502,47.250019,84281200,Apple
06/26/2019,49.442501,50.247501,49.337502,49.950001,48.271992,104270000,Apple
06/27/2019,50.072498,50.392502,49.892502,49.935001,48.257492,83598800,Apple
06/28/2019,49.669998,49.875,49.262501,49.48,47.817776,124442400,Apple
07/01/2019,50.7925,51.122501,50.162498,50.387501,48.69479,109012000,Apple
07/02/2019,50.352501,50.782501,50.34,50.682499,48.979885,67740800,Apple
07/03/2019,50.82,51.110001,50.672501,51.102501,49.385769,45448000,Apple
07/05/2019,50.837502,51.27,50.724998,51.057499,49.342289,69062000,Apple
07/08/2019,50.202499,50.349998,49.602501,50.005001,48.325142,101354400,Apple
07/09/2019,49.799999,50.377499,49.702499,50.310001,48.619892,82312000,Apple
07/10/2019,50.462502,50.932499,50.389999,50.807499,49.100681,71588400,Apple
07/11/2019,50.827499,51.0975,50.427502,50.4375,48.743111,80767200,Apple
07/12/2019,50.612499,51,50.549999,50.825001,49.117596,70380800,Apple
07/15/2019,51.022499,51.467499,51,51.302502,49.57906,67789600,Apple
07/16/2019,51.147499,51.5275,50.875,51.125,49.407524,67467200,Apple
07/17/2019,51.012501,51.272499,50.817501,50.837502,49.129673,56430000,Apple
07/18/2019,51,51.470001,50.924999,51.415001,49.687778,74162400,Apple
07/19/2019,51.447498,51.625,50.59,50.647499,48.946056,83717200,Apple
07/22/2019,50.912498,51.807499,50.9025,51.805,50.064678,89111600,Apple
07/23/2019,52.115002,52.227501,51.822498,52.209999,50.45607,73420800,Apple
07/24/2019,51.9175,52.287498,51.7925,52.1675,50.415001,59966400,Apple
07/25/2019,52.2225,52.310001,51.682499,51.755001,50.01635,55638400,Apple
07/26/2019,51.869999,52.432499,51.785,51.935001,50.190311,70475600,Apple
07/29/2019,52.115002,52.66,52.110001,52.419998,50.659016,86693600,Apple
07/30/2019,52.189999,52.540001,51.827499,52.195,50.441578,135742800,Apple
07/31/2019,54.105,55.342499,52.825001,53.259998,51.470795,277125600,Apple
08/01/2019,53.474998,54.5075,51.685001,52.107498,50.357025,216071600,Apple
08/02/2019,51.3825,51.607498,50.407501,51.005001,49.29155,163448400,Apple
08/05/2019,49.497501,49.662498,48.145,48.334999,46.711243,209572000,Apple
08/06/2019,49.077499,49.517502,48.509998,49.25,47.595509,143299200,Apple
08/07/2019,48.852501,49.889999,48.455002,49.759998,48.088375,133457600,Apple
08/08/2019,50.049999,50.8825,49.8475,50.857498,49.148998,108038000,Apple
08/09/2019,50.325001,50.689999,49.822498,50.247501,48.743992,98478800,Apple
08/12/2019,49.904999,50.512501,49.787498,50.119999,48.620308,89927600,Apple
08/13/2019,50.255001,53.035,50.119999,52.2425,50.67931,188874000,Apple
08/14/2019,50.790001,51.610001,50.647499,50.6875,49.170822,146189600,Apple
08/15/2019,50.865002,51.285,49.9175,50.435001,48.925884,108909600,Apple
08/16/2019,51.07,51.790001,50.959999,51.625,50.08028,110481600,Apple
08/19/2019,52.654999,53.182499,52.5075,52.587502,51.013981,97654400,Apple
08/20/2019,52.720001,53.337502,52.580002,52.59,51.016403,107537200,Apple
08/21/2019,53.247501,53.412498,52.900002,53.16,51.569347,86141600,Apple
08/22/2019,53.297501,53.610001,52.6875,53.115002,51.5257,89014800,Apple
08/23/2019,52.357498,53.012501,50.25,50.66,49.144157,187272000,Apple
08/26/2019,51.465,51.797501,51.264999,51.622501,50.07785,104174400,Apple
08/27/2019,51.965,52.137501,50.8825,51.040001,49.512779,103493200,Apple
08/28/2019,51.025002,51.43,50.830002,51.3825,49.845039,63755200,Apple
08/29/2019,52.125,52.330002,51.665001,52.252499,50.689003,83962000,Apple
08/30/2019,52.540001,52.612499,51.799999,52.185001,50.623524,84573600,Apple
09/03/2019,51.607498,51.744999,51.055,51.424999,49.886257,80092000,Apple
09/04/2019,52.0975,52.369999,51.830002,52.297501,50.732658,76752400,Apple
09/05/2019,53,53.4925,52.877499,53.32,51.724567,95654800,Apple
09/06/2019,53.512501,53.605,53.127499,53.314999,51.719711,77449200,Apple
09/09/2019,53.709999,54.110001,52.767502,53.5425,51.940407,109237600,Apple
09/10/2019,53.465,54.195,52.927502,54.174999,52.553974,127111600,Apple
09/11/2019,54.517502,55.927502,54.432499,55.897499,54.224926,177158400,Apple
09/12/2019,56.200001,56.605,55.715,55.772499,54.103668,128906800,Apple
09/13/2019,55,55.197498,54.255001,54.6875,53.051136,159053200,Apple
09/16/2019,54.432499,55.032501,54.389999,54.974998,53.330036,84632400,Apple
09/17/2019,54.990002,55.205002,54.779999,55.174999,53.524059,73274800,Apple
09/18/2019,55.264999,55.712502,54.860001,55.692501,54.026073,101360000,Apple
09/19/2019,55.502499,55.939999,55.092499,55.240002,53.587109,88242400,Apple
09/20/2019,55.345001,55.639999,54.3675,54.432499,52.803772,221652400,Apple
09/23/2019,54.737499,54.959999,54.412498,54.68,53.043869,76662000,Apple
09/24/2019,55.2575,55.622501,54.297501,54.419998,52.791649,124763200,Apple
09/25/2019,54.637501,55.375,54.285,55.2575,53.604088,87613600,Apple
09/26/2019,55,55.235001,54.7075,54.9725,53.327614,75334000,Apple
09/27/2019,55.134998,55.240002,54.32,54.705002,53.068119,101408000,Apple
09/30/2019,55.224998,56.145,55.197498,55.9925,54.317093,103909600,Apple
10/01/2019,56.267502,57.055,56.049999,56.147499,54.467453,139223200,Apple
10/02/2019,55.764999,55.895,54.482498,54.740002,53.102077,138449200,Apple
10/03/2019,54.607498,55.240002,53.782501,55.205002,53.553158,114426000,Apple
10/04/2019,56.41,56.872501,55.9725,56.752499,55.054348,138478800,Apple
10/07/2019,56.567501,57.482498,56.459999,56.764999,55.066483,122306000,Apple
10/08/2019,56.455002,57.014999,56.0825,56.099998,54.421368,111820000,Apple
